@attribute ID numeric
@attribute budget numeric
@attribute genre1 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre2 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre3 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre4 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre5 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre6 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre7 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute popularity numeric
@attribute releasedate date "yyyy-MM-dd"
@attribute revenue numeric
@attribute title string
@attribute voteaverage numeric
@attribute votecount numeric

@data

25173,0.00,"Horror","","","","","","",0.36,"2010-07-28",0.00,"Death Bell 2",5.00,1
25176,0.00,"Mystery","Suspense","Thriller","","","","",0.23,"2008-03-20",0.00,"Fate",4.50,1
25179,0.00,"Action","Drama","","","","","",0.33,"2011-02-24",0.00,"The Showdown",6.00,1
25189,0.00,"Comedy","Romance","","","","","",0.48,"2007-12-18",0.00,"My Love",7.50,1
25190,0.00,"","","","","","","",0.34,"2008-10-23",0.00,"My Wife Got Married",4.00,1
25195,0.00,"Thriller","Foreign","","","","","",0.34,"2010-02-18",0.00,"Parallel Life",5.00,1
25196,0.00,"Drama","","","","","","",0.33,"2008-08-06",0.00,"Ride Away",5.50,1
25198,0.00,"Action","Adventure","Foreign","","","","",0.41,"2007-03-22",1275162.00,"Soo",6.00,1
25200,0.00,"","","","","","","",0.37,"2010-11-01",0.00,"Coronation Street: A Knight's Tale",5.50,1
25201,0.00,"","","","","","","",0.59,"1978-10-27",0.00,"Witch's Night Out",7.00,1
25208,0.00,"Horror","Science","Fiction","","","","",0.61,"1957-05-17",0.00,"Monster from Green Hell",3.00,1
25211,0.00,"Animation","Family","","","","","",0.75,"1989-11-13",0.00,"The Butter Battle Book",8.00,1
25215,0.00,"Drama","Romance","Foreign","","","","",0.38,"2007-06-26",0.00,"The Longest Night In Shanghai",7.00,1
25216,0.00,"Comedy","Romance","","","","","",0.33,"2007-12-18",0.00,"Miss Gold Digger",5.50,1
25218,0.00,"Animation","Science","Fiction","","","","",0.42,"2010-05-25",0.00,"Godkiller: Walk Among Us",6.50,1
25227,0.00,"Science","Fiction","","","","","",0.37,"1999-01-28",0.00,"Alien Cargo",4.00,1
25230,0.00,"Action","Comedy","Western","","","","",0.35,"1966-10-26",0.00,"Texas Across the River",6.30,1
25231,0.00,"Music","","","","","","",0.32,"2008-03-17",0.00,"Elbow - Seldom Seen Kid (Live at Abbey Road)",8.50,1
25233,0.00,"Comedy","","","","","","",0.33,"1989-10-29",0.00,"The reluctant agent",4.50,1
25237,0.00,"Drama","Horror","Thriller","Foreign","","","",0.33,"2005-08-18",0.00,"The Maid",5.00,1
25240,0.00,"Drama","Romance","Family","Indie","","","",0.32,"2010-01-01",0.00,"The Way Home",6.50,1
25241,0.00,"Comedy","","","","","","",0.34,"2010-12-25",0.00,"The One Ronnie",7.50,1
25244,0.00,"Documentary","Drama","Thriller","War","Foreign","","",0.38,"2009-10-09",0.00,"Betrayal",5.00,1
25246,0.00,"Drama","","","","","","",0.40,"2010-09-10",0.00,"Limbo",5.00,1
25247,0.00,"Music","","","","","","",0.33,"2009-07-11",0.00,"Pendulum:  Live At Brixton Academy",8.00,1
25248,0.00,"Comedy","Drama","Romance","Family","","","",0.52,"1997-12-23",0.00,"I'll Be Home For Christmas",6.50,1
25250,0.00,"Comedy","","","","","","",0.34,"2010-08-08",0.00,"Michael Sch?t: Mere Upolitisk Korrekt",9.00,1
25252,0.00,"Drama","Foreign","","","","","",0.33,"2003-12-10",0.00,"Café Lumi?re",5.00,1
25254,0.00,"Comedy","","","","","","",0.32,"1978-12-01",0.00,"Rich Little's Christmas Carol",9.00,1
25256,0.00,"Comedy","Drama","Romance","","","","",0.51,"1933-02-10",0.00,"State Fair",6.50,1
25257,0.00,"","","","","","","",0.33,"2010-08-08",0.00,"Ligabue Tutte Le Facce Del Mostro",10.00,1
25266,0.00,"Documentary","Music","","","","","",0.32,"2007-08-28",0.00,"The Goldberg Variations",8.00,1
25269,0.00,"Comedy","","","","","","",0.33,"2005-12-05",0.00,"La Vie Privée des Animaux",9.50,1
25272,0.00,"Drama","Family","","","","","",0.34,"2002-01-01",0.00,"Touching Wild Horses",7.50,1
25273,0.00,"Drama","Indie","","","","","",0.38,"1996-12-04",0.00,"Twisted",4.50,1
25274,0.00,"Comedy","Drama","","","","","",0.57,"2004-04-21",0.00,"Mariages !",8.00,1
25280,0.00,"","","","","","","",0.33,"1979-10-27",0.00,"Le Toubib",5.60,1
25281,0.00,"Drama","","","","","","",0.40,"1986-11-07",0.00,"Barndommens gade",5.50,1
25283,0.00,"","","","","","","",0.33,"2010-09-17",0.00,"Soberano - Seis Vezes S?o Paulo",10.00,1
25284,750.00,"Music","","","","","","",0.33,"2009-10-06",0.00,"Alter Bridge: Live from Amsterdam",8.00,1
25285,0.00,"Comedy","Romance","","","","","",0.51,"2009-11-01",0.00,"Mayflower!",0.00,1
25290,0.00,"Comedy","","","","","","",0.34,"2007-01-31",0.00,"Snow White: The Sequel",4.00,1
25294,0.00,"","","","","","","",0.23,"1991-07-06",0.00,"Ligabue Dal Vivo",6.00,1
25295,0.00,"Documentary","","","","","","",0.34,"2009-08-25",0.00,"The Quantum Activist",9.00,1
25296,0.00,"","","","","","","",0.33,"2002-07-15",0.00,"Ligabue Stadio Olimpico",9.50,1
25298,0.00,"Mystery","","","","","","",0.41,"2008-06-13",0.00,"Riddles of the Sphinx",4.00,1
25300,0.00,"Music","","","","","","",0.34,"2003-04-01",0.00,"Vasco Rossi @ S.Siro 03",7.50,1
25303,0.00,"Drama","TV","movie","","","","",0.35,"1977-04-13",0.00,"The Amazing Howard Hughes",7.50,1
25306,0.00,"","","","","","","",0.30,"2008-11-27",0.00,"My Friend & His Wife",6.00,1
25307,0.00,"Drama","Romance","Foreign","","","","",0.34,"2002-10-11",0.00,"Sex of Magic",5.50,1
25311,0.00,"Comedy","Drama","Foreign","","","","",0.58,"2007-09-15",0.00,"The Bandage Club",6.50,1
25312,0.00,"","","","","","","",0.34,"2005-01-15",0.00,"Tokyo Tower",6.50,1
25313,0.00,"Documentary","","","","","","",0.32,"2010-08-26",0.00,"Decade Of Disturbed",8.50,1
25314,0.00,"Action","Adventure","Drama","Thriller","","","",0.35,"2005-06-10",0.00,"Confessions of a Pit Fighter",3.50,1
25315,0.00,"Romance","","","","","","",0.38,"2007-05-12",0.00,"Virgin Snow",6.50,1
25317,0.00,"War","","","","","","",0.38,"1997-01-06",0.00,"Soldier of Honor",6.00,1
25321,0.00,"Action","Adventure","Thriller","War","","","",0.61,"2002-06-16",0.00,"Air Strike",3.00,1
25322,0.00,"Comedy","","","","","","",0.33,"1963-10-04",0.00,"Bussen",7.50,1
25330,0.00,"Drama","Science","Fiction","","","","",0.41,"1972-05-25",0.00,"Z.P.G.",8.00,1
25333,0.00,"Animation","Family","","","","","",0.38,"2008-12-12",0.00,"The Hairy Tooth Fairy 2",6.50,1
25338,0.00,"Comedy","","","","","","",0.45,"2009-11-04",0.00,"Rose & Noir",3.50,1
25341,30000.00,"Drama","Indie","","","","","",0.49,"1953-10-06",0.00,"Little Fugitive",8.00,1
25344,0.00,"Crime","Drama","Thriller","","","","",0.33,"2007-01-01",1.00,"Missing",8.00,1
25345,0.00,"Drama","Thriller","","","","","",0.66,"2009-12-02",0.00,"Bitter Victory",6.70,1
25347,0.00,"Action","Documentary","Drama","Romance","","","",0.35,"2003-04-16",0.00,"Fureur",6.00,1
25348,0.00,"Action","Adventure","Science","Fiction","","","",0.33,"1993-04-19",0.00,"Knights",4.00,1
25349,0.00,"Comedy","Drama","","","","","",0.49,"2009-11-18",0.00,"Cartagena",7.50,1
25352,0.00,"Horror","","","","","","",0.34,"2008-10-04",0.00,"The Open Door",4.00,1
25353,0.00,"Drama","History","","","","","",0.61,"2010-09-16",0.00,"Hidalgo la historia jamás contada",9.00,1
25358,0.00,"Comedy","Drama","Foreign","","","","",0.33,"2009-12-09",0.00,"Yuki & Nina",5.50,1
25360,0.00,"Horror","","","","","","",0.33,"1958-10-01",0.00,"Blood of the Vampire",4.00,1
25364,200000.00,"Drama","","","","","","",0.30,"2010-06-15",0.00,"Autopilot",5.00,1
25366,0.00,"Action","Thriller","Foreign","","","","",0.38,"2002-10-05",0.00,"Red Serpent",2.50,1
25368,0.00,"Action","Thriller","","","","","",0.61,"1999-10-02",0.00,"The Last Marshal",4.00,1
25371,0.00,"Drama","Romance","Indie","Foreign","","","",0.87,"2000-08-21",0.00,"The Luzhin Defence",6.50,1
25372,0.00,"Action","Crime","Thriller","Foreign","","","",0.87,"2001-11-17",0.00,"Shooters",7.00,1
25381,0.00,"Action","Suspense","","","","","",0.50,"2010-04-09",0.00,"La Profecía de los Justos",6.50,1
25382,0.00,"Crime","Drama","Thriller","Foreign","","","",0.37,"1999-11-19",0.00,"The Debt",7.00,1
25387,0.00,"Music","","","","","","",0.33,"2003-09-16",0.00,"Enigma: MCMXC a.D.",9.00,1
25388,0.00,"Drama","Science","Fiction","Foreign","","","",0.41,"2006-06-21",0.00,"Cat Girl Kiki",10.00,1
25389,0.00,"Drama","Romance","","","","","",0.33,"1998-12-25",0.00,"Under the Sun",4.00,1
25395,10107727.00,"Comedy","","","","","","",0.33,"2006-09-20",0.00,"Les Aristos",3.40,1
25396,0.00,"","","","","","","",0.50,"1998-10-06",0.00,"En plein coeur",6.00,1
25397,0.00,"Drama","Thriller","Foreign","","","","",0.36,"2000-07-19",0.00,"Franck Spadone",6.00,1
25402,0.00,"Music","","","","","","",0.53,"2008-09-19",0.00,"Enigma: Seven lives many faces",8.00,1
25406,0.00,"Action","Thriller","Foreign","","","","",0.33,"1988-09-28",0.00,"In the Line of Duty 3",8.00,1
25408,0.00,"Science","Fiction","Thriller","","","","",0.33,"2008-06-09",0.00,"Solar Flare",2.00,1
25409,0.00,"Comedy","Family","","","","","",0.33,"2009-04-24",0.00,"Hatching Pete",6.00,1
25415,0.00,"Comedy","Drama","War","Foreign","","","",0.49,"1963-05-31",0.00,"The Carabineers",6.90,1
25416,0.00,"Comedy","Crime","Drama","","","","",0.49,"1985-08-23",0.00,"Détective",6.10,1
25418,0.00,"Drama","Romance","Foreign","","","","",0.60,"2001-05-16",0.00,"In Praise of Love",6.20,1
25419,0.00,"Horror","Foreign","","","","","",0.88,"2004-10-22",0.00,"Siren",6.00,1
25420,0.00,"Action","Adventure","Comedy","","","","",0.38,"1971-03-12",0.00,"Blackie the Pirate",10.00,1
25421,0.00,"Music","","","","","","",0.59,"2007-10-04",0.00,"Overkill: Live At Wacken Open Air 2007",9.00,1
25426,0.00,"Drama","Thriller","","","","","",0.32,"2004-05-13",0.00,"Loved Gun",6.50,1
25427,0.00,"","","","","","","",0.88,"1967-03-15",0.00,"Gamera vs. Gaos",8.00,1
25428,0.00,"Documentary","","","","","","",0.33,"2002-05-22",0.00,"David Blaine: Vertigo",10.00,1
25429,0.00,"Comedy","Drama","","","","","",0.55,"2002-12-30",0.00,"Golden Chicken",4.00,1
25432,0.00,"Comedy","Drama","Romance","","","","",0.59,"1984-06-29",0.00,"Hard to Hold",4.50,1
25433,0.00,"Drama","Romance","Indie","","","","",0.41,"2002-11-01",0.00,"Love in the Time of Money",5.30,1
25437,0.00,"Comedy","Drama","Romance","Sports","Film","","",0.33,"1990-03-30",0.00,"Side Out",7.00,1
25438,0.00,"Horror","Thriller","","","","","",0.30,"2007-10-16",0.00,"Experiment in Torture",4.00,1
25442,0.00,"Music","","","","","","",0.34,"2002-05-28",0.00,"Laurent Garnier: Unreasonable live",5.00,1
25443,0.00,"Drama","Suspense","","","","","",0.41,"1931-06-20",0.00,"The Skin Game",6.00,1
25445,0.00,"Comedy","Foreign","","","","","",0.56,"2000-08-10",0.00,"Chronically Unfeasible",7.00,1
25447,0.00,"","","","","","","",0.45,"2011-08-02",0.00,"Les petites annonces d'Elie - L'intégrale",6.50,1
25448,575.00,"Crime","Drama","Romance","Film","Noir","","",0.91,"1937-01-29",0.00,"You Only Live Once",7.60,1
25450,0.00,"Adventure","Animation","Short","","","","",0.48,"2005-01-20",0.00,"The Mysterious Geographic Explorations of Jasper Morello",9.00,1
25451,0.00,"Drama","Thriller","Foreign","","","","",0.36,"2007-08-24",0.00,"Sugarhouse",6.00,1
25456,0.00,"Crime","Documentary","","","","","",0.32,"2004-01-01",0.00,"Alfabet mafii. Dekada mafijnej Warszawy",8.00,1
25457,0.00,"Comedy","Romance","Foreign","","","","",0.58,"1991-05-10",382510.00,"Sweet Talker",7.00,1
25458,0.00,"Comedy","","","","","","",0.32,"1958-10-04",0.00,"Fanfare",7.00,1
25461,0.00,"Drama","Thriller","Romance","","","","",0.64,"1984-09-01",4100000.00,"Until September",7.00,1
25462,0.00,"","","","","","","",0.35,"1958-01-01",0.00,"Glas",8.00,1
25472,0.00,"","","","","","","",0.34,"2008-10-23",0.00,"Doraemon the Movie: Nobita's New Great Adventure Into the Underworld - The Seven Magic Users",6.00,1
25474,0.00,"Comedy","","","","","","",0.38,"1973-01-01",0.00,"Steptoe and Son Ride Again",7.50,1
25477,2000.00,"Animation","Horror","Short","","","","",0.34,"2008-06-07",0.00,"Sebastian's Voodoo",8.00,1
25480,0.00,"","","","","","","",0.37,"2008-12-16",0.00,"Piet Piraat  en het zwaard van Zilvertand",6.00,1
25482,0.00,"Action","","","","","","",0.33,"1976-10-10",0.00,"Rome, Armed to the Teeth",5.50,1
25489,0.00,"","","","","","","",0.34,"2006-11-30",0.00,"Guido Weijers: Oudejaarsconference",9.50,1
25492,0.00,"Comedy","Music","Family","","","","",0.38,"1984-01-01",0.00,"O princeznì, která ráèkovala",7.50,1
25494,0.00,"Action","Suspense","Thriller","","","","",0.43,"1972-12-12",0.00,"Pursuit",6.00,1
25495,3.00,"","","","","","","",0.33,"1984-09-06",0.00,"Nothing Lasts Forever",6.50,1
25497,0.00,"Mystery","Thriller","Foreign","","","","",0.53,"1969-07-02",0.00,"Slaves",10.00,1
25498,0.00,"Documentary","","","","","","",0.33,"2007-08-01",0.00,"The Sacred Sites of the Dalai Lamas: A Pilgrimage to the Oracle Lake",9.50,1
25499,0.00,"","","","","","","",0.33,"2010-02-18",0.00,"Rock It!",6.00,1
25503,500000.00,"Action","Science","Fiction","Thriller","Foreign","","",0.33,"1985-09-01",0.00,"Warrior of the Lost World",4.00,1
25505,0.00,"Horror","","","","","","",0.33,"1966-10-28",0.00,"Chamber of Horrors",6.00,1
25509,0.00,"Comedy","Music","Romance","","","","",0.34,"1947-04-19",0.00,"It Happened on Fifth Avenue",7.00,1
25519,0.00,"Horror","","","","","","",0.33,"1975-10-02",0.00,"Black Magic",7.00,1
25520,0.00,"Drama","Indie","","","","","",0.41,"1997-02-12",3028094.00,"Dangerous Ground",4.50,1
25523,0.00,"Comedy","Drama","","","","","",0.45,"2008-12-19",0.00,"Echte Wiener - Die Sackbauer-Saga",10.00,1
25529,0.00,"Documentary","","","","","","",0.60,"2008-07-22",0.00,"Fabled Enemies",10.00,1
25531,0.00,"Horror","Thriller","","","","","",0.41,"1992-01-21",0.00,"House IV",8.00,1
25532,0.00,"Documentary","","","","","","",0.33,"2006-06-05",0.00,"The Hour Of Our Time",9.50,1
25533,0.00,"Drama","Foreign","","","","","",0.49,"2010-02-20",0.00,"Parade",7.50,1
25534,0.00,"Documentary","Family","Foreign","","","","",0.33,"2009-10-01",0.00,"The Secret of Oz",10.00,1
25536,0.00,"Crime","Drama","","","","","",0.32,"1973-09-25",0.00,"The Yakuza Papers, Vol. 3: Proxy War",8.00,1
25537,0.00,"Adventure","Comedy","","","","","",0.34,"1980-01-23",0.00,"It's Not Me, It's Him",1.50,1
25538,0.00,"Horror","Science","Fiction","Suspense","Thriller","","",0.58,"2001-10-23",0.00,"Lost Voyage",5.00,1
25539,0.00,"","","","","","","",0.33,"1979-07-06",0.00,"The Story of the Drunken Master",3.00,1
25540,0.00,"Horror","Science","Fiction","","","","",0.45,"1980-05-13",0.00,"Beast in Space",6.00,1
25541,0.00,"Action","Crime","Thriller","","","","",0.48,"2003-05-16",0.00,"Wild Card",4.00,1
25545,3000000.00,"Comedy","","","","","","",0.57,"2008-09-18",9713500.00,"Hitler's Kaput!",9.50,1
25548,0.00,"Drama","War","","","","","",0.59,"2010-10-28",0.00,"Tertium non datur",1.50,1
25550,0.00,"Documentary","","","","","","",0.33,"2009-07-07",0.00,"Michael Jackson Memorial",8.00,1
25551,0.00,"Documentary","Music","Indie","","","","",0.33,"2008-01-01",0.00,"Favela on Blast",8.00,1
25553,0.00,"Comedy","Science","Fiction","Romance","","","",0.73,"1964-11-18",0.00,"Goodbye Charlie",9.00,1
25554,0.00,"","","","","","","",0.33,"1934-01-31",0.00,"Waltzes from Vienna",8.50,1
25555,0.00,"Action","Comedy","Drama","Science","Fiction","Thriller","",0.59,"2010-12-23",0.00,"Echte Wiener 2 - Die Deppat'n und die Gspritzt'n",7.50,1
25563,50000.00,"Drama","Horror","","","","","",0.34,"2008-07-25",123000.00,"Hell House",10.00,1
25564,0.00,"","","","","","","",0.38,"2005-12-05",0.00,"Recipe for a Perfect Christmas",8.50,1
25565,25.00,"","","","","","","",0.33,"2006-02-20",33.00,"Millennium Apocalypse: The End is Here...",10.00,1
25568,0.00,"","","","","","","",0.33,"1956-05-04",0.00,"Busy Buddies",7.00,1
25569,0.00,"Documentary","","","","","","",0.23,"1999-03-01",0.00,"IMAX: Wölfe",8.00,1
25571,0.00,"Comedy","Indie","","","","","",0.52,"1992-10-23",256249.00,"In the Soup",6.90,1
25572,0.00,"Music","","","","","","",0.33,"1997-07-01",0.00,"Alanis Morissette: Jagged Little Pill - Live",6.50,1
25576,0.00,"Documentary","","","","","","",0.32,"2010-05-01",0.00,"Don't Tread On Me",6.50,1
25579,0.00,"Animation","","","","","","",0.34,"1930-03-13",0.00,"Cannibal Capers",6.00,1
25582,0.00,"Documentary","","","","","","",0.34,"2009-10-06",0.00,"Shadow Government",4.50,1
25584,0.00,"Adventure","Crime","Family","","","","",0.33,"1950-10-02",0.00,"Dick Barton at Bay",5.00,1
25585,0.00,"Animation","Comedy","Family","Short","","","",0.62,"1973-10-15",0.00,"The Sneetches",6.50,1
25586,0.00,"Animation","Comedy","Family","Short","","","",0.35,"1966-01-01",0.00,"Charlie Brown's All-Stars",7.00,1
25588,0.00,"Animation","Comedy","Family","","","","",0.34,"1952-09-20",0.00,"Rabbit Seasoning",9.00,1
25589,0.00,"Animation","Comedy","Short","","","","",0.65,"1969-09-27",0.00,"It Was a Short Summer, Charlie Brown",6.00,1
25590,0.00,"Animation","Comedy","Short","","","","",0.95,"1974-02-01",0.00,"It's A Mystery, Charlie Brown",5.50,1
25594,0.00,"Drama","Romance","Foreign","","","","",0.33,"1974-07-11",0.00,"The Tamarind Seed",4.00,1
25596,0.00,"Comedy","","","","","","",0.32,"1983-01-01",0.00,"Gallagher: Stuck in the Sixties",7.50,1
25601,0.00,"Action","Foreign","","","","","",0.33,"1982-12-18",0.00,"The Ninja Wars",10.00,1
25607,0.00,"","","","","","","",0.33,"1974-01-15",0.00,"The Yakuza Papers, Vol. 4: Police Tactics",7.00,1
25608,0.00,"","","","","","","",0.34,"1973-04-28",0.00,"The Yakuza Papers, Vol. 2: Deadly Fight in Hiroshima",7.50,1
25613,0.00,"Animation","Family","Foreign","","","","",0.50,"1996-12-05",0.00,"How the Toys Saved Christmas",5.00,1
25615,0.00,"Drama","","","","","","",0.73,"1952-04-08",0.00,"My Son John",5.50,1
25617,0.00,"Comedy","","","","","","",0.37,"2001-01-01",0.00,"Najib Amhali: Veni Vidi Vici",9.50,1
25618,0.00,"Drama","","","","","","",0.32,"2008-07-18",0.00,"Jak ¿yæ",7.00,1
25619,0.00,"Drama","War","","","","","",0.32,"2009-08-13",0.00,"Merah Putih",8.00,1
25620,0.00,"Comedy","Western","","","","","",0.35,"1995-11-24",0.00,"A Fistful of Fingers",10.00,1
25622,0.00,"Adventure","History","","","","","",0.33,"1988-04-20",0.00,"El Dorado",7.00,1
25625,0.00,"Animation","","","","","","",0.33,"1949-09-03",0.00,"The Cat And The Mermouse",7.50,1
25626,0.00,"Adventure","","","","","","",0.59,"2006-02-08",0.00,"The Trail",5.00,1
25628,0.00,"Action","Adventure","Drama","Thriller","","","",0.33,"1993-05-19",0.00,"Fist of Honor",4.00,1
25630,0.00,"Horror","","","","","","",0.33,"2003-01-01",0.00,"Flight to Hell",8.50,1
25635,0.00,"Action","Animation","","","","","",0.50,"2009-06-13",0.00,"Musashi: The Dream of the Last Samurai",7.00,1
25637,0.00,"Animation","Comedy","","","","","",0.33,"1951-12-08",0.00,"Cat Napping",7.00,1
25639,0.00,"Drama","","","","","","",0.33,"1991-09-01",0.00,"Germany Year 90 Nine Zero",7.00,1
25644,0.00,"Comedy","Romance","","","","","",0.38,"1964-12-22",0.00,"Kiss Me, Stupid",6.00,1
25646,0.00,"Drama","Romance","Indie","Foreign","","","",0.48,"1965-02-10",0.00,"Le Bonheur",6.50,1
25654,0.00,"Documentary","History","","","","","",0.33,"2000-10-03",0.00,"Atomic Journeys: Welcome to Ground Zero",6.50,1
25656,0.00,"Adventure","Animation","Fantasy","Science","Fiction","","",0.33,"1987-07-24",0.00,"Legend of Lemnear",5.50,1
25665,0.00,"Comedy","Drama","Indie","","","","",0.65,"2001-03-10",0.00,"Bartleby",8.50,1
25666,130000.00,"Drama","Erotic","Romance","Indie","","","",0.63,"1993-04-16",799674.00,"Claire of the Moon",3.00,1
25668,0.00,"Animation","Short","","","","","",0.32,"1948-12-14",0.00,"My Bunny Lies Over the Sea",7.00,1
25671,400000.00,"Suspense","Thriller","","","","","",0.33,"2009-01-27",0.00,"Nevermore",10.00,1
25673,0.00,"Comedy","","","","","","",0.45,"2008-08-01",0.00,"Arj Barker: Balls",8.50,1
25676,0.00,"Comedy","","","","","","",0.49,"1971-05-01",0.00,"Please Sir!",9.50,1
25677,0.00,"Action","Thriller","","","","","",0.33,"1994-05-18",0.00,"Forced to Kill",4.90,1
25681,0.00,"Comedy","","","","","","",0.49,"1982-01-22",0.00,"Lijavec",10.00,1
25682,0.00,"Animation","Comedy","Fantasy","Family","","","",0.49,"1981-01-01",0.00,"Mafalda - La Pelicula",7.50,1
25686,3000000.00,"Horror","Foreign","","","","","",0.83,"2009-07-25",0.00,"Malibu Shark Attack",1.50,1
25687,0.00,"","","","","","","",0.33,"1987-02-14",0.00,"The Good, the Rad and the Gnarly",7.00,1
25688,0.00,"Action","Crime","Drama","","","","",0.30,"1998-01-01",0.00,"Klassik",8.00,1
25689,0.00,"Action","Crime","Thriller","","","","",0.34,"2006-04-06",0.00,"Piranha Hunt",8.50,1
25693,0.00,"","","","","","","",0.32,"2007-11-11",0.00,"Paragraf 78 - Film 2",8.00,1
25694,0.00,"Erotic","","","","","","",0.34,"2006-06-21",0.00,"Bi-Back Mountain",7.00,1
25695,0.00,"Drama","Romance","","","","","",0.38,"1997-08-30",168462.00,"Niagara, Niagara",7.00,1
25696,0.00,"Animation","Comedy","Western","","","","",0.52,"1965-10-01",0.00,"West and soda",5.00,1
25705,0.00,"Fantasy","Science","Fiction","Family","","","",0.38,"2000-12-22",0.00,"Merlin: The Return",5.00,1
25714,0.00,"Drama","Thriller","Romance","Foreign","","","",0.69,"1999-01-22",0.00,"Between Your Legs",6.00,1
25720,0.00,"Comedy","Horror","Foreign","","","","",0.53,"2005-04-13",0.00,"Chandramukhi",9.00,1
25721,0.00,"Action","Drama","War","","","","",0.34,"1988-12-08",0.00,"In the Mouth Of the Wolf",8.50,1
25722,0.00,"Comedy","Drama","","","","","",0.56,"2004-04-08",0.00,"Con Game",6.50,1
25723,0.00,"Drama","Foreign","","","","","",0.51,"2003-09-25",0.00,"Paper Dove",8.00,1
25724,0.00,"Drama","War","","","","","",0.33,"2009-10-22",0.00,"With Heart & Soul",6.00,1
25739,0.00,"Drama","Horror","Thriller","Romance","","","",0.34,"1993-01-28",0.00,"To Sleep with a Vampire",10.00,1
25741,0.00,"Crime","Drama","Indie","","","","",0.61,"1999-10-17",0.00,"Joe the King",2.00,1
25742,5000.00,"Drama","","","","","","",0.30,"2007-10-27",0.00,"Solange Du hier bist",6.50,1
25751,0.00,"Documentary","","","","","","",0.33,"2001-01-13",0.00,"2001: The Making of a Myth",6.00,1
25753,0.00,"","","","","","","",0.95,"1979-08-10",0.00,"A Policewoman on the Porno Squad",5.50,1
25754,0.00,"","","","","","","",0.50,"1966-01-01",0.00,"Freiheit",6.00,1
25759,0.00,"Music","","","","","","",0.41,"1983-02-01",0.00,"Supertramp - Live in Munich",7.50,1
25764,0.00,"Comedy","Family","","","","","",0.33,"2008-12-12",0.00,"Roxy Hunter and the Secret of the Shaman",6.00,1
25766,0.00,"Adventure","Drama","History","Romance","","","",0.36,"1985-07-26",0.00,"Cyrano de Bergerac",10.00,1
25769,0.00,"","","","","","","",0.33,"1973-06-07",0.00,"Morgiana",7.50,1
25770,0.00,"Horror","","","","","","",0.56,"1958-04-01",0.00,"The Return of Dracula",1.50,1
25771,0.00,"","","","","","","",0.37,"2009-03-12",0.00,"Puskas Hungary",10.00,1
25774,0.00,"Action","Drama","","","","","",0.74,"1986-04-07",0.00,"WWE WrestleMania II",8.50,1
25777,0.00,"Action","Drama","","","","","",0.33,"1988-03-27",0.00,"WWE WrestleMania IV",8.50,1
25780,0.00,"Documentary","","","","","","",0.36,"1999-09-11",0.00,"My Voyage to Italy",7.00,1
